"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"14413";"GSM3516669";4;"Lung";6658;2164;0;"T";"Epithelial";"Epithelial"
"14414";"GSM3516669";12;"Lung";1325;690;0;"T";"Stromal";"Endothelial"
"14415";"GSM3516669";1;"Lung";2605;987;0;"T";"Myeloids";"DC"
"14416";"GSM3516669";3;"Lung";980;399;0;"T";"Lymphocytes";"NKT"
"14417";"GSM3516669";1;"Lung";2210;828;0;"T";"Myeloids";"Macrophage"
"14418";"GSM3516669";11;"Lung";1653;785;0;"T";"Stromal";"Fibroblast"
"14419";"GSM3516669";4;"Lung";1801;522;0;"T";"Epithelial";"Epithelial"
"14420";"GSM3516669";4;"Lung";4649;1656;0;"T";"Epithelial";"Epithelial"
"14421";"GSM3516669";9;"Lung";8243;2126;0;"T";"Myeloids";"Macrophage"
"14422";"GSM3516669";6;"Lung";1060;432;0;"T";"Lymphocytes";"CD4T"
"14423";"GSM3516669";2;"Lung";1041;492;0;"T";"Lymphocytes";"CD8T"
"14424";"GSM3516669";1;"Lung";7615;2122;0;"T";"Myeloids";"Macrophage"
"14425";"GSM3516669";4;"Lung";13140;2870;0;"T";"Epithelial";"Epithelial"
"14426";"GSM3516669";5;"Lung";1238;440;0;"T";"Lymphocytes";"B"
"14427";"GSM3516669";1;"Lung";3121;1058;0;"T";"Myeloids";"Macrophage"
"14428";"GSM3516669";1;"Lung";6034;1801;0;"T";"Myeloids";"Macrophage"
"14429";"GSM3516669";3;"Lung";1322;542;0;"T";"Lymphocytes";"CD8T"
"14430";"GSM3516669";6;"Lung";1403;490;0;"T";"Lymphocytes";"CD4T"
"14431";"GSM3516669";0;"Lung";1132;446;0;"T";"Lymphocytes";"CD4T"
"14432";"GSM3516669";2;"Lung";1387;546;0;"T";"Lymphocytes";"NKT"
"14433";"GSM3516669";5;"Lung";1099;367;0;"T";"Lymphocytes";"B"
"14434";"GSM3516669";10;"Lung";541;251;0;"T";"Myeloids";"Macrophage"
"14435";"GSM3516669";3;"Lung";1638;626;0;"T";"Lymphocytes";"NK"
"14436";"GSM3516669";4;"Lung";4980;1091;0;"T";"Epithelial";"Epithelial"
"14437";"GSM3516669";6;"Lung";1745;491;0;"T";"Lymphocytes";"CD4T"
"14438";"GSM3516669";1;"Lung";6631;1714;0;"T";"Myeloids";"Macrophage"
"14439";"GSM3516669";1;"Lung";2347;905;0;"T";"Myeloids";"Macrophage"
"14440";"GSM3516669";9;"Lung";462;275;0;"T";"Myeloids";"Macrophage"
"14441";"GSM3516669";4;"Lung";28929;4794;0;"T";"Epithelial";"Epithelial"
"14442";"GSM3516669";4;"Lung";592;339;0;"T";"Epithelial";"Epithelial"
"14443";"GSM3516669";4;"Lung";13213;3481;0;"T";"Epithelial";"Epithelial"
"14444";"GSM3516669";9;"Lung";3541;1385;0;"T";"Myeloids";"NKT"
"14445";"GSM3516669";1;"Lung";4796;1383;0;"T";"Myeloids";"Macrophage"
