"";"orig.ident";"seurat_clusters";"cancer_name";"nCount_RNA";"nFeature_RNA";"percent.mito";"group";"Celltype_main";"Celltype_final"
"1";"GSM4116579";1;"Liver";1882;858;0,637619553666312;"N";"Lymphocytes";"NK"
"2";"GSM4116579";1;"Liver";2068;900;1,35396518375242;"N";"Lymphocytes";"NKT"
"3";"GSM4116579";1;"Liver";2296;900;1,13240418118467;"N";"Lymphocytes";"CD4T"
"4";"GSM4116579";1;"Liver";2580;1073;2,09302325581395;"N";"Lymphocytes";"CD8T"
"5";"GSM4116579";1;"Liver";3807;1339;0,998161281849225;"N";"Lymphocytes";"CD8T"
"6";"GSM4116579";1;"Liver";2489;1125;1,60707111289675;"N";"Lymphocytes";"NK"
"7";"GSM4116579";5;"Liver";2122;1077;0,942507068803016;"N";"Stromal";"Endothelial"
"8";"GSM4116579";1;"Liver";1864;761;3,2725321888412;"N";"Lymphocytes";"CD8T"
"9";"GSM4116579";3;"Liver";6422;2032;1,83743382123949;"N";"Epithelial";"Epithelial"
"10";"GSM4116579";2;"Liver";7317;1941;1,8723520568539;"N";"Myeloids";"NKT"
"11";"GSM4116579";3;"Liver";6007;1981;1,09871816214417;"N";"Epithelial";"Epithelial"
"12";"GSM4116579";1;"Liver";2332;885;1,32933104631218;"N";"Lymphocytes";"CD4T"
"13";"GSM4116579";2;"Liver";3678;1220;2,17509516041327;"N";"Myeloids";"Macrophage"
"14";"GSM4116579";2;"Liver";3379;1130;2,13080793134063;"N";"Myeloids";"Monocyte"
"15";"GSM4116579";1;"Liver";1987;872;0,956215400100654;"N";"Lymphocytes";"CD8T"
"16";"GSM4116579";1;"Liver";1876;782;0,692963752665245;"N";"Lymphocytes";"CD4T"
"17";"GSM4116579";1;"Liver";3486;1353;2,83993115318417;"N";"Lymphocytes";"CD8T"
"18";"GSM4116579";1;"Liver";2201;878;0,72694229895502;"N";"Lymphocytes";"CD4T"
"19";"GSM4116579";1;"Liver";4089;1394;2,15211543164588;"N";"Lymphocytes";"NKT"
"20";"GSM4116579";4;"Liver";3589;1467;3,12064641961549;"N";"Lymphocytes";"NK"
"21";"GSM4116579";2;"Liver";5508;1587;1,43427741466957;"N";"Myeloids";"DC"
"22";"GSM4116579";1;"Liver";3120;1159;2,40384615384615;"N";"Lymphocytes";"CD8T"
"23";"GSM4116579";1;"Liver";4031;1424;1,81096502108658;"N";"Lymphocytes";"CD8T"
"24";"GSM4116579";1;"Liver";3378;1254;1,56897572528123;"N";"Lymphocytes";"CD4T"
"25";"GSM4116579";1;"Liver";2091;814;0,334768053562889;"N";"Lymphocytes";"CD4T"
"26";"GSM4116579";4;"Liver";4985;1740;1,86559679037111;"N";"Lymphocytes";"NK"
"27";"GSM4116579";2;"Liver";5645;1568;1,80690876882197;"N";"Myeloids";"DC"
"28";"GSM4116579";1;"Liver";2553;894;0,665883274578927;"N";"Lymphocytes";"CD4T"
"29";"GSM4116579";2;"Liver";2951;1066;2,40596407997289;"N";"Myeloids";"Macrophage"
"30";"GSM4116579";10;"Liver";2380;822;1,21848739495798;"N";"Lymphocytes";"B"
"31";"GSM4116579";2;"Liver";3885;1248;2,62548262548263;"N";"Myeloids";"Macrophage"
"32";"GSM4116579";1;"Liver";1850;827;1,94594594594595;"N";"Lymphocytes";"CD8T"
"33";"GSM4116579";1;"Liver";1964;851;1,9857433808554;"N";"Lymphocytes";"CD8T"
"34";"GSM4116579";3;"Liver";6309;2022;1,91789507053416;"N";"Epithelial";"Epithelial"
"35";"GSM4116579";1;"Liver";1899;839;0,947867298578199;"N";"Lymphocytes";"CD4T"
"36";"GSM4116579";4;"Liver";2737;1159;3,1055900621118;"N";"Lymphocytes";"NK"
"37";"GSM4116579";1;"Liver";2020;765;2,27722772277228;"N";"Lymphocytes";"CD4T"
"38";"GSM4116579";3;"Liver";9404;2622;2,42450021267546;"N";"Epithelial";"Epithelial"
"39";"GSM4116579";1;"Liver";2560;1012;1,71875;"N";"Lymphocytes";"CD8T"
"40";"GSM4116579";3;"Liver";10983;2700;1,46590184831103;"N";"Epithelial";"Epithelial"
"41";"GSM4116579";1;"Liver";2909;1100;2,16569267789618;"N";"Lymphocytes";"CD8T"
"42";"GSM4116579";2;"Liver";5176;1533;2,33771251931994;"N";"Myeloids";"NKT"
"43";"GSM4116579";10;"Liver";1997;819;2,25338007010516;"N";"Lymphocytes";"B"
"44";"GSM4116579";1;"Liver";2031;949;1,13244707040867;"N";"Lymphocytes";"CD8T"
"45";"GSM4116579";2;"Liver";5254;1498;2,05557670346403;"N";"Myeloids";"DC"
"46";"GSM4116579";1;"Liver";2040;785;0,735294117647059;"N";"Lymphocytes";"CD4T"
"47";"GSM4116579";1;"Liver";2861;1144;2,20202726319469;"N";"Lymphocytes";"CD8T"
"48";"GSM4116579";1;"Liver";2587;957;0,889060688055663;"N";"Lymphocytes";"CD4T"
"49";"GSM4116579";1;"Liver";1857;871;0,969305331179321;"N";"Lymphocytes";"CD8T"
"50";"GSM4116579";1;"Liver";2012;852;0,84493041749503;"N";"Lymphocytes";"CD4T"
"51";"GSM4116579";2;"Liver";8594;2281;3,06027461019316;"N";"Myeloids";"NKT"
"52";"GSM4116579";1;"Liver";2674;1036;1,04712041884817;"N";"Lymphocytes";"CD8T"
"53";"GSM4116579";1;"Liver";3599;1369;1,8060572381217;"N";"Lymphocytes";"CD4T"
"54";"GSM4116579";1;"Liver";2421;1047;2,14787277984304;"N";"Lymphocytes";"NK"
"55";"GSM4116579";1;"Liver";3038;1163;1,21790651744569;"N";"Lymphocytes";"CD8T"
"56";"GSM4116579";4;"Liver";2151;985;1,72013017201302;"N";"Lymphocytes";"NK"
"57";"GSM4116579";4;"Liver";3371;1177;1,80955206170276;"N";"Lymphocytes";"NK"
"58";"GSM4116579";1;"Liver";1846;769;1,4626218851571;"N";"Lymphocytes";"CD8T"
"59";"GSM4116579";3;"Liver";7567;2090;2,23338178934849;"N";"Epithelial";"Epithelial"
"60";"GSM4116579";1;"Liver";1856;796;4,36422413793103;"N";"Lymphocytes";"CD4T"
"61";"GSM4116579";4;"Liver";2732;1118;1,35431918008785;"N";"Lymphocytes";"NK"
"62";"GSM4116579";2;"Liver";3033;1169;2,67062314540059;"N";"Myeloids";"Monocyte"
"63";"GSM4116579";1;"Liver";3404;1164;2,262044653349;"N";"Lymphocytes";"CD8T"
"64";"GSM4116579";2;"Liver";4359;1485;2,06469373709566;"N";"Myeloids";"NKT"
"65";"GSM4116579";2;"Liver";3396;1132;1,91401648998822;"N";"Myeloids";"Monocyte"
"66";"GSM4116579";1;"Liver";2127;914;1,26939351198872;"N";"Lymphocytes";"CD4T"
"67";"GSM4116579";3;"Liver";3786;1481;0,977284733227681;"N";"Epithelial";"Epithelial"
"68";"GSM4116579";1;"Liver";2706;1115;1,99556541019956;"N";"Lymphocytes";"NK"
"69";"GSM4116579";3;"Liver";5959;1997;2,86960899479778;"N";"Epithelial";"Epithelial"
"70";"GSM4116579";2;"Liver";5451;1572;2,21977618785544;"N";"Myeloids";"DC"
"71";"GSM4116579";1;"Liver";2064;766;2,22868217054264;"N";"Lymphocytes";"CD4T"
"72";"GSM4116579";4;"Liver";3474;1330;2,15889464594128;"N";"Lymphocytes";"NK"
"73";"GSM4116579";3;"Liver";5044;1787;1,68517049960349;"N";"Epithelial";"Epithelial"
"74";"GSM4116579";1;"Liver";1870;756;0,909090909090909;"N";"Lymphocytes";"CD4T"
"75";"GSM4116579";1;"Liver";3014;1201;1,39349701393497;"N";"Lymphocytes";"CD4T"
"76";"GSM4116579";1;"Liver";1930;765;1,86528497409326;"N";"Lymphocytes";"CD4T"
"77";"GSM4116579";1;"Liver";1878;751;2,0234291799787;"N";"Lymphocytes";"CD8T"
"78";"GSM4116579";1;"Liver";3033;1230;1,28585558852621;"N";"Lymphocytes";"CD8T"
"79";"GSM4116579";1;"Liver";2052;902;1,21832358674464;"N";"Lymphocytes";"CD4T"
"80";"GSM4116579";6;"Liver";6129;1546;3,41001794746288;"N";"Lymphocytes";"Plasma"
"81";"GSM4116579";1;"Liver";4949;1756;2,66720549605981;"N";"Lymphocytes";"NK"
"82";"GSM4116579";1;"Liver";2296;847;1,61149825783972;"N";"Lymphocytes";"CD4T"
"83";"GSM4116579";9;"Liver";7283;1771;1,29067691885212;"N";"Myeloids";"DC"
"84";"GSM4116579";2;"Liver";7573;2037;1,95431136933844;"N";"Myeloids";"Macrophage"
"85";"GSM4116579";3;"Liver";4906;1793;1,22299225438239;"N";"Epithelial";"Epithelial"
"86";"GSM4116579";1;"Liver";3054;1077;2,42305173542895;"N";"Lymphocytes";"CD8T"
"87";"GSM4116579";1;"Liver";2443;968;0,777732296356938;"N";"Lymphocytes";"CD8T"
"88";"GSM4116579";4;"Liver";3702;1345;0,891410048622366;"N";"Lymphocytes";"NK"
"89";"GSM4116579";1;"Liver";2056;916;0,389105058365759;"N";"Lymphocytes";"CD8T"
"90";"GSM4116579";2;"Liver";7233;2142;2,28121111571962;"N";"Myeloids";"NKT"
"91";"GSM4116579";2;"Liver";10251;2339;2,78997171007707;"N";"Myeloids";"DC"
"92";"GSM4116579";3;"Liver";5762;2033;1,80492884415134;"N";"Epithelial";"Epithelial"
"93";"GSM4116579";1;"Liver";1963;940;0,916963830871116;"N";"Lymphocytes";"CD8T"
"94";"GSM4116579";1;"Liver";2042;926;1,5181194906954;"N";"Lymphocytes";"NK"
"95";"GSM4116579";1;"Liver";2054;803;1,21713729308666;"N";"Lymphocytes";"CD8T"
"96";"GSM4116579";5;"Liver";3701;1532;1,62118346392867;"N";"Stromal";"Endothelial"
"97";"GSM4116579";4;"Liver";3011;1194;1,49452009299236;"N";"Lymphocytes";"NK"
"98";"GSM4116579";1;"Liver";2922;1150;2,01916495550992;"N";"Lymphocytes";"NK"
"99";"GSM4116579";1;"Liver";1955;766;1,43222506393862;"N";"Lymphocytes";"CD4T"
"100";"GSM4116579";1;"Liver";2598;833;0,654349499615088;"N";"Lymphocytes";"CD4T"
"101";"GSM4116579";1;"Liver";3352;1265;1,64081145584726;"N";"Lymphocytes";"NK"
"102";"GSM4116579";1;"Liver";1939;856;0,618875709128417;"N";"Lymphocytes";"CD4T"
"103";"GSM4116579";2;"Liver";8644;2223;1,45765849143915;"N";"Myeloids";"NKT"
"104";"GSM4116579";1;"Liver";3990;1424;1,32832080200501;"N";"Lymphocytes";"CD8T"
"105";"GSM4116579";1;"Liver";2328;986;1,54639175257732;"N";"Lymphocytes";"CD8T"
"106";"GSM4116579";1;"Liver";2031;943;1,23092072870507;"N";"Lymphocytes";"CD8T"
"107";"GSM4116579";4;"Liver";2820;1195;2,69503546099291;"N";"Lymphocytes";"NK"
"108";"GSM4116579";1;"Liver";1902;636;1,15667718191377;"N";"Lymphocytes";"CD4T"
"109";"GSM4116579";1;"Liver";4993;1663;2,04286000400561;"N";"Lymphocytes";"CD8T"
"110";"GSM4116579";3;"Liver";8315;2360;1,5634395670475;"N";"Epithelial";"Epithelial"
"111";"GSM4116579";1;"Liver";2560;1145;1,8359375;"N";"Lymphocytes";"NK"
"112";"GSM4116579";1;"Liver";2079;865;1,10630110630111;"N";"Lymphocytes";"CD4T"
"113";"GSM4116579";2;"Liver";4231;1377;2,17442684944458;"N";"Myeloids";"DC"
"114";"GSM4116579";1;"Liver";2007;863;0,49825610363727;"N";"Lymphocytes";"CD4T"
"115";"GSM4116579";1;"Liver";3291;1231;2,03585536311152;"N";"Lymphocytes";"CD8T"
"116";"GSM4116579";2;"Liver";3306;1132;2,08711433756806;"N";"Myeloids";"Monocyte"
"117";"GSM4116579";6;"Liver";12072;2712;3,76076872100729;"N";"Lymphocytes";"CD4T"
"118";"GSM4116579";2;"Liver";2499;1002;1,80072028811525;"N";"Myeloids";"NKT"
"119";"GSM4116579";1;"Liver";2161;884;0,832947709393799;"N";"Lymphocytes";"CD8T"
"120";"GSM4116579";1;"Liver";3043;1198;2,66184686164969;"N";"Lymphocytes";"CD8T"
"121";"GSM4116579";1;"Liver";2243;961;1,24832813196612;"N";"Lymphocytes";"NK"
"122";"GSM4116579";1;"Liver";2190;920;0,958904109589041;"N";"Lymphocytes";"CD4T"
"123";"GSM4116579";1;"Liver";1859;705;2,58203335126412;"N";"Lymphocytes";"CD8T"
"124";"GSM4116579";3;"Liver";4854;1746;2,34857849196539;"N";"Epithelial";"Epithelial"
"125";"GSM4116579";1;"Liver";1930;887;1,55440414507772;"N";"Lymphocytes";"CD8T"
"126";"GSM4116579";1;"Liver";1939;845;0,618875709128417;"N";"Lymphocytes";"CD4T"
"127";"GSM4116579";1;"Liver";3243;1157;1,07924761023743;"N";"Lymphocytes";"CD8T"
"128";"GSM4116579";3;"Liver";7706;2160;1,3495977160654;"N";"Epithelial";"Epithelial"
"129";"GSM4116579";4;"Liver";5734;1895;2,24973840251134;"N";"Lymphocytes";"CD4T"
"130";"GSM4116579";2;"Liver";6201;1672;2,08030962747944;"N";"Myeloids";"NKT"
"131";"GSM4116579";2;"Liver";4292;1299;0,97856477166822;"N";"Myeloids";"DC"
"132";"GSM4116579";1;"Liver";2159;839;3,28855951829551;"N";"Lymphocytes";"CD8T"
"133";"GSM4116579";2;"Liver";2676;1019;3,28849028400598;"N";"Myeloids";"Monocyte"
"134";"GSM4116579";1;"Liver";2087;933;1,05414470531864;"N";"Lymphocytes";"CD4T"
"135";"GSM4116579";1;"Liver";2066;926;1,0648596321394;"N";"Lymphocytes";"CD8T"
"136";"GSM4116579";4;"Liver";6836;2031;1,88706846108836;"N";"Lymphocytes";"NKT"
"137";"GSM4116579";1;"Liver";2207;823;1,58586316266425;"N";"Lymphocytes";"CD8T"
"138";"GSM4116579";1;"Liver";2398;1050;0,667222685571309;"N";"Lymphocytes";"CD8T"
"139";"GSM4116579";2;"Liver";4239;1259;1,84005661712668;"N";"Myeloids";"Macrophage"
"140";"GSM4116579";6;"Liver";6026;1645;2,42283438433455;"N";"Lymphocytes";"Plasma"
"141";"GSM4116579";3;"Liver";7439;2272;2,12394138997177;"N";"Epithelial";"Epithelial"
"142";"GSM4116579";2;"Liver";6368;1871;1,83731155778894;"N";"Myeloids";"NKT"
"143";"GSM4116579";1;"Liver";4248;1506;2,25988700564972;"N";"Lymphocytes";"CD8T"
"144";"GSM4116579";2;"Liver";4575;1329;1,81420765027322;"N";"Myeloids";"DC"
"145";"GSM4116579";1;"Liver";2244;949;1,24777183600713;"N";"Lymphocytes";"CD4T"
"146";"GSM4116579";1;"Liver";3735;1246;2,03480589022758;"N";"Lymphocytes";"CD8T"
"147";"GSM4116579";1;"Liver";1950;856;0,461538461538462;"N";"Lymphocytes";"CD8T"
"148";"GSM4116579";1;"Liver";2181;939;1,10041265474553;"N";"Lymphocytes";"CD8T"
"149";"GSM4116579";1;"Liver";2231;866;2,19632451815329;"N";"Lymphocytes";"CD8T"
"150";"GSM4116579";4;"Liver";3664;1467;1,71943231441048;"N";"Lymphocytes";"NK"
"151";"GSM4116579";1;"Liver";1921;712;1,35346173867777;"N";"Lymphocytes";"CD8T"
"152";"GSM4116579";6;"Liver";4673;1694;1,43376845709394;"N";"Lymphocytes";"CD4T"
"153";"GSM4116579";1;"Liver";2016;917;1,33928571428571;"N";"Lymphocytes";"CD4T"
"154";"GSM4116579";1;"Liver";1863;824;0,805152979066022;"N";"Lymphocytes";"CD8T"
"155";"GSM4116579";1;"Liver";3005;1094;0,898502495840266;"N";"Lymphocytes";"CD8T"
"156";"GSM4116579";1;"Liver";1923;783;0,416016640665627;"N";"Lymphocytes";"CD4T"
"157";"GSM4116579";3;"Liver";6639;2073;1,68700105437566;"N";"Epithelial";"Epithelial"
"158";"GSM4116579";1;"Liver";4129;1408;1,25938483894405;"N";"Lymphocytes";"CD8T"
"159";"GSM4116579";1;"Liver";1997;870;0,85127691537306;"N";"Lymphocytes";"CD8T"
"160";"GSM4116579";9;"Liver";8194;1898;2,17232121064193;"N";"Myeloids";"DC"
"161";"GSM4116579";1;"Liver";3100;1167;1,61290322580645;"N";"Lymphocytes";"CD8T"
"162";"GSM4116579";1;"Liver";2025;824;1,03703703703704;"N";"Lymphocytes";"CD8T"
"163";"GSM4116579";1;"Liver";1908;822;0,681341719077568;"N";"Lymphocytes";"CD4T"
"164";"GSM4116579";1;"Liver";2402;977;1,49875104079933;"N";"Lymphocytes";"CD8T"
"165";"GSM4116579";1;"Liver";2185;924;1,1441647597254;"N";"Lymphocytes";"CD8T"
"166";"GSM4116579";1;"Liver";2215;854;1,71557562076749;"N";"Lymphocytes";"CD4T"
"167";"GSM4116579";1;"Liver";3119;1145;1,15421609490221;"N";"Lymphocytes";"CD8T"
"168";"GSM4116579";4;"Liver";3133;1257;1,915097350782;"N";"Lymphocytes";"NK"
"169";"GSM4116579";1;"Liver";2074;895;1,54291224686596;"N";"Lymphocytes";"CD4T"
"170";"GSM4116579";3;"Liver";4705;1661;0,595111583421892;"N";"Epithelial";"Epithelial"
"171";"GSM4116579";2;"Liver";3198;1149;2,40775484677924;"N";"Myeloids";"Monocyte"
"172";"GSM4116579";1;"Liver";1903;808;1,41881240147136;"N";"Lymphocytes";"CD8T"
"173";"GSM4116579";1;"Liver";2128;869;0,75187969924812;"N";"Lymphocytes";"CD4T"
"174";"GSM4116579";1;"Liver";2361;927;0,635324015247776;"N";"Lymphocytes";"CD4T"
"175";"GSM4116579";6;"Liver";3935;1241;1,95679796696315;"N";"Lymphocytes";"Plasma"
"176";"GSM4116579";6;"Liver";6430;1682;1,61741835147745;"N";"Lymphocytes";"Plasma"
"177";"GSM4116579";6;"Liver";3478;762;2,01265094882116;"N";"Lymphocytes";"Plasma"
"178";"GSM4116579";1;"Liver";1863;859;0,644122383252818;"N";"Lymphocytes";"CD4T"
"179";"GSM4116579";1;"Liver";1845;845;1,40921409214092;"N";"Lymphocytes";"CD8T"
"180";"GSM4116579";4;"Liver";2436;1063;1,60098522167488;"N";"Lymphocytes";"NK"
"181";"GSM4116579";1;"Liver";3534;1132;1,66949632144878;"N";"Lymphocytes";"CD4T"
"182";"GSM4116579";1;"Liver";2076;905;1,10789980732177;"N";"Lymphocytes";"CD8T"
"183";"GSM4116579";1;"Liver";3001;1120;1,86604465178274;"N";"Lymphocytes";"CD8T"
"184";"GSM4116579";3;"Liver";8480;2403;1,58018867924528;"N";"Epithelial";"Epithelial"
"185";"GSM4116579";2;"Liver";4265;1378;2,74325908558031;"N";"Myeloids";"Macrophage"
"186";"GSM4116579";1;"Liver";3227;1259;1,11558723272389;"N";"Lymphocytes";"CD8T"
"187";"GSM4116579";3;"Liver";6423;1909;1,71259536042348;"N";"Epithelial";"Epithelial"
"188";"GSM4116579";3;"Liver";9209;2503;2,00890433271799;"N";"Epithelial";"Epithelial"
"189";"GSM4116579";2;"Liver";2027;698;1,23334977799704;"N";"Myeloids";"Monocyte"
"190";"GSM4116579";1;"Liver";3807;1288;1,47097452061991;"N";"Lymphocytes";"CD4T"
"191";"GSM4116579";2;"Liver";4757;1552;1,87092705486651;"N";"Myeloids";"NKT"
"192";"GSM4116579";1;"Liver";2190;794;0,410958904109589;"N";"Lymphocytes";"CD4T"
"193";"GSM4116579";3;"Liver";5551;1822;1,67537380652135;"N";"Epithelial";"Epithelial"
"194";"GSM4116579";11;"Liver";2393;1009;1,2118679481822;"N";"Myeloids";"DC"
"195";"GSM4116579";3;"Liver";7469;2121;2,53045923149016;"N";"Epithelial";"Epithelial"
"196";"GSM4116579";2;"Liver";2816;1071;5,43323863636364;"N";"Myeloids";"NKT"
"197";"GSM4116579";1;"Liver";2431;919;1,31633072809543;"N";"Lymphocytes";"CD4T"
"198";"GSM4116579";2;"Liver";2151;869;2,09205020920502;"N";"Myeloids";"Monocyte"
"199";"GSM4116579";1;"Liver";4181;1417;1,4589811049988;"N";"Lymphocytes";"CD4T"
"200";"GSM4116579";1;"Liver";2004;692;2,04590818363273;"N";"Lymphocytes";"CD4T"
"201";"GSM4116579";1;"Liver";3134;1244;0,414805360561583;"N";"Lymphocytes";"CD8T"
"202";"GSM4116579";1;"Liver";3247;1352;3,17215891592239;"N";"Lymphocytes";"NK"
"203";"GSM4116579";2;"Liver";3545;1309;2,42595204513399;"N";"Myeloids";"NKT"
"204";"GSM4116579";9;"Liver";6225;1492;1,18875502008032;"N";"Myeloids";"DC"
"205";"GSM4116579";1;"Liver";2356;881;0,509337860780985;"N";"Lymphocytes";"CD4T"
"206";"GSM4116579";3;"Liver";6728;1975;2,48216409036861;"N";"Epithelial";"Epithelial"
"207";"GSM4116579";3;"Liver";3937;1390;1,70180340360681;"N";"Epithelial";"Epithelial"
"208";"GSM4116579";1;"Liver";4149;1487;1,85586888406845;"N";"Lymphocytes";"CD4T"
"209";"GSM4116579";1;"Liver";1953;884;1,63850486431132;"N";"Lymphocytes";"NK"
"210";"GSM4116579";6;"Liver";3282;1196;1,70627666057282;"N";"Lymphocytes";"Plasma"
"211";"GSM4116579";1;"Liver";2068;914;2,41779497098646;"N";"Lymphocytes";"CD8T"
"212";"GSM4116579";2;"Liver";2959;1128;2,77120648867861;"N";"Myeloids";"Monocyte"
"213";"GSM4116579";3;"Liver";12032;2961;2,20246010638298;"N";"Epithelial";"Epithelial"
"214";"GSM4116579";1;"Liver";2288;966;0,786713286713287;"N";"Lymphocytes";"NK"
"215";"GSM4116579";1;"Liver";2389;913;0,586019254918376;"N";"Lymphocytes";"CD4T"
"216";"GSM4116579";1;"Liver";2052;829;0,682261208576998;"N";"Lymphocytes";"CD8T"
"217";"GSM4116579";1;"Liver";2062;795;1,454898157129;"N";"Lymphocytes";"CD8T"
"218";"GSM4116579";1;"Liver";1897;846;1,15972588297312;"N";"Lymphocytes";"CD4T"
"219";"GSM4116579";0;"Liver";3021;1205;8,90433631247931;"N";"Epithelial";"Epithelial"
"220";"GSM4116579";1;"Liver";1976;899;1,06275303643725;"N";"Lymphocytes";"NK"
"221";"GSM4116579";2;"Liver";3311;1258;1,14768951978254;"N";"Myeloids";"NKT"
"222";"GSM4116579";1;"Liver";1991;856;3,16423907584129;"N";"Lymphocytes";"CD8T"
"223";"GSM4116579";1;"Liver";2178;927;1,4692378328742;"N";"Lymphocytes";"CD8T"
"224";"GSM4116579";1;"Liver";2144;941;0,932835820895522;"N";"Lymphocytes";"CD4T"
"225";"GSM4116579";4;"Liver";8116;2189;1,82355840315426;"N";"Lymphocytes";"CD4T"
"226";"GSM4116579";1;"Liver";2133;887;0,796999531176746;"N";"Lymphocytes";"CD8T"
"227";"GSM4116579";1;"Liver";1988;857;1,10663983903421;"N";"Lymphocytes";"CD4T"
"228";"GSM4116579";1;"Liver";2582;1013;2,13013168086754;"N";"Lymphocytes";"CD4T"
"229";"GSM4116579";1;"Liver";2157;853;1,01993509503941;"N";"Lymphocytes";"CD8T"
"230";"GSM4116579";1;"Liver";4230;1427;1,32387706855792;"N";"Lymphocytes";"NKT"
"231";"GSM4116579";1;"Liver";1868;707;1,9271948608137;"N";"Lymphocytes";"CD4T"
"232";"GSM4116579";1;"Liver";3104;1117;0,837628865979381;"N";"Lymphocytes";"CD4T"
"233";"GSM4116579";1;"Liver";2014;908;1,24131082423039;"N";"Lymphocytes";"NK"
"234";"GSM4116579";1;"Liver";5975;1896;1,57322175732218;"N";"Lymphocytes";"CD8T"
"235";"GSM4116579";1;"Liver";2543;787;2,2021234762092;"N";"Lymphocytes";"CD4T"
"236";"GSM4116579";1;"Liver";1855;830;0,700808625336927;"N";"Lymphocytes";"CD8T"
"237";"GSM4116579";1;"Liver";3370;1196;1,72106824925816;"N";"Lymphocytes";"NKT"
"238";"GSM4116579";1;"Liver";1992;816;1,50602409638554;"N";"Lymphocytes";"CD4T"
"239";"GSM4116579";1;"Liver";2544;928;0,432389937106918;"N";"Lymphocytes";"CD4T"
"240";"GSM4116579";6;"Liver";4329;1334;1,66320166320166;"N";"Lymphocytes";"Plasma"
"241";"GSM4116579";1;"Liver";2306;961;2,081526452732;"N";"Lymphocytes";"CD8T"
"242";"GSM4116579";2;"Liver";11219;2587;1,8183438809163;"N";"Myeloids";"NKT"
"243";"GSM4116579";3;"Liver";8811;2488;2,74656679151061;"N";"Epithelial";"Epithelial"
"244";"GSM4116579";1;"Liver";2004;838;0,998003992015968;"N";"Lymphocytes";"CD8T"
"245";"GSM4116579";1;"Liver";1882;813;3,6663124335813;"N";"Lymphocytes";"CD8T"
"246";"GSM4116579";1;"Liver";1897;774;0,738007380073801;"N";"Lymphocytes";"CD8T"
"247";"GSM4116579";1;"Liver";3105;1131;2,2866344605475;"N";"Lymphocytes";"CD8T"
"248";"GSM4116579";5;"Liver";2030;991;1,08374384236453;"N";"Stromal";"Endothelial"
"249";"GSM4116579";1;"Liver";2548;1022;2,43328100470958;"N";"Lymphocytes";"CD8T"
"250";"GSM4116579";2;"Liver";4900;1390;1,57142857142857;"N";"Myeloids";"DC"
"251";"GSM4116579";1;"Liver";2296;986;0,653310104529617;"N";"Lymphocytes";"CD4T"
"252";"GSM4116579";1;"Liver";2963;1132;0,978737765777928;"N";"Lymphocytes";"CD8T"
"253";"GSM4116579";1;"Liver";1904;800;1,73319327731092;"N";"Lymphocytes";"CD8T"
"254";"GSM4116579";3;"Liver";4540;1678;2,04845814977974;"N";"Epithelial";"Epithelial"
"255";"GSM4116579";4;"Liver";3408;1331;1,78990610328639;"N";"Lymphocytes";"NK"
"256";"GSM4116579";1;"Liver";1847;857;0,433134813210612;"N";"Lymphocytes";"CD4T"
"257";"GSM4116579";1;"Liver";2038;829;0,883218842001963;"N";"Lymphocytes";"CD4T"
"258";"GSM4116579";2;"Liver";4501;1295;1,86625194401244;"N";"Myeloids";"DC"
"259";"GSM4116579";1;"Liver";2255;909;0,620842572062084;"N";"Lymphocytes";"CD8T"
"260";"GSM4116579";10;"Liver";2208;618;2,58152173913043;"N";"Lymphocytes";"B"
"261";"GSM4116579";1;"Liver";1898;715;4,63645943097998;"N";"Lymphocytes";"CD8T"
"262";"GSM4116579";3;"Liver";7276;2406;2,11654755360088;"N";"Epithelial";"Epithelial"
"263";"GSM4116579";4;"Liver";2545;1116;1,57170923379175;"N";"Lymphocytes";"NK"
"264";"GSM4116579";4;"Liver";3137;1256;2,19955371373924;"N";"Lymphocytes";"NK"
"265";"GSM4116579";1;"Liver";2078;886;0,962463907603465;"N";"Lymphocytes";"CD4T"
"266";"GSM4116579";1;"Liver";4919;1724;1,40272413092092;"N";"Lymphocytes";"CD4T"
"267";"GSM4116579";2;"Liver";15612;3202;1,97284140404817;"N";"Myeloids";"NKT"
"268";"GSM4116579";3;"Liver";9633;2594;3,55029585798817;"N";"Epithelial";"Epithelial"
"269";"GSM4116579";1;"Liver";4636;1462;1,53149266609146;"N";"Lymphocytes";"CD4T"
"270";"GSM4116579";1;"Liver";2131;922;0,844673862036602;"N";"Lymphocytes";"CD4T"
"271";"GSM4116579";1;"Liver";7158;1973;1,24336406817547;"N";"Lymphocytes";"CD8T"
"272";"GSM4116579";4;"Liver";5936;1960;1,71832884097035;"N";"Lymphocytes";"NK"
"273";"GSM4116579";3;"Liver";6892;2119;2,56819500870575;"N";"Epithelial";"Epithelial"
"274";"GSM4116579";3;"Liver";5316;1722;2,21971407072987;"N";"Epithelial";"Epithelial"
"275";"GSM4116579";3;"Liver";5790;1804;4,4559585492228;"N";"Epithelial";"Epithelial"
"276";"GSM4116579";2;"Liver";4758;1509;1,4291719209752;"N";"Myeloids";"Macrophage"
"277";"GSM4116579";6;"Liver";4137;1424;2,29635001208605;"N";"Lymphocytes";"Plasma"
"278";"GSM4116579";4;"Liver";1971;936;1,67427701674277;"N";"Lymphocytes";"NK"
"279";"GSM4116579";4;"Liver";4578;1556;2,57754477937964;"N";"Lymphocytes";"NK"
"280";"GSM4116579";2;"Liver";1861;848;2,36432025792585;"N";"Myeloids";"Monocyte"
